  #Energy        TDOS
-2.492623        25.786862
-2.464623        25.903734
-2.435623        26.020299
-2.406623        26.132848
-2.378623        26.238100
-2.349623        26.344501
-2.320623        26.449815
-2.292623        26.552197
-2.263623        26.660657
-2.235623        26.768947
-2.206623        26.883395
-2.177623        26.997815
-2.149623        27.110179
-2.120623        27.231080
-2.091623        27.356925
-2.063623        27.481343
-2.034623        27.611437
-2.006623        27.733573
-1.977623        27.856171
-1.948623        27.979334
-1.920623        28.098390
-1.891623        28.221828
-1.862623        28.347587
-1.834623        28.472999
-1.805623        28.603078
-1.776623        28.726357
-1.748623        28.839449
-1.719623        28.954971
-1.691623        29.065599
-1.662623        29.180439
-1.633623        29.297425
-1.605623        29.420065
-1.576623        29.566979
-1.547623        29.741196
-1.519623        29.917596
-1.490623        30.067352
-1.462623        30.173304
-1.433623        30.264756
-1.404623        30.349610
-1.376623        30.426918
-1.347623        30.503898
-1.318623        30.578805
-1.290623        30.649407
-1.261623        30.720921
-1.233623        30.789605
-1.204623        30.863425
-1.175623        30.938825
-1.147623        31.007579
-1.118623        31.074308
-1.089623        31.138731
-1.061623        31.198301
-1.032623        31.258360
-1.003623        31.318550
-0.975623        31.375740
-0.946623        31.428476
-0.918623        31.473332
-0.889623        31.517731
-0.860623        31.560216
-0.832623        31.599584
-0.803623        31.639271
-0.774623        31.683887
-0.746623        31.734007
-0.717623        31.784844
-0.689623        31.826872
-0.660623        31.862731
-0.631623        31.891540
-0.603623        31.914376
-0.574623        31.935243
-0.545623        31.953363
-0.517623        31.967410
-0.488623        31.977504
-0.459623        31.982257
-0.431623        31.983155
-0.402623        31.983155
-0.374623        31.983155
-0.345623        31.983155
-0.316623        31.983155
-0.288623        31.983155
-0.259623        31.983155
-0.230623        31.983155
-0.202623        31.983155
-0.173623        31.983155
-0.145623        31.983155
-0.116623        31.983155
-0.087623        31.983155
-0.059623        31.983155
-0.030623        31.983155
-0.001623        31.983155
0.026377        31.983155
0.055377        31.983155
0.083377        31.983155
0.112377        31.983155
0.141377        31.983155
0.169377        31.983155
0.198377        31.983155
0.227377        31.983155
0.255377        31.983155
0.284377        31.983155
0.313377        31.983155
0.341377        31.983155
0.370377        31.983155
0.398377        31.983155
0.427377        31.983155
0.456377        31.983155
0.484377        31.983155
0.513377        31.983155
0.542377        31.983155
0.570377        31.983155
0.599377        31.983155
0.627377        31.983155
0.656377        31.983155
0.685377        31.983155
0.713377        31.983155
0.742377        31.983155
0.771377        31.983155
0.799377        31.983155
0.828377        31.983155
0.857377        31.983155
0.885377        31.983155
0.914377        31.983155
0.942377        31.983156
0.971377        31.983187
1.000377        31.983316
1.028377        31.983614
1.057377        31.984184
